"month","day","mean.ETPI_ft","SE.ETPI_ft","sd.ETPI_ft","N.val","UCI","LCI","DOY"
3,31,0.0136666666666667,0.000602024802175012,0.00233163203282764,15,0.0124867197366038,0.0148466135967295,91
4,1,0.0125555555555556,0.000652967719748465,0.00252893310419684,15,0.0112757623417813,0.0138353487693298,92
4,2,0.0140555555555556,0.000574287381432557,0.00222420546422536,15,0.0129299729711719,0.0151811381399392,93
4,3,0.0116666666666667,0.000749779509035364,0.00290388355182154,15,0.0101971258326112,0.0131362075007221,94
4,4,0.0137222222222222,0.000744764205195435,0.00288445936357332,15,0.0122625112030646,0.0151819332413799,95
4,5,0.0156111111111111,0.000491102492203333,0.00190203177358447,15,0.0146485679136747,0.0165736543085475,96
4,6,0.0157291666666667,0.000503891109268659,0.00201556443707464,16,0.0147415582403702,0.0167167750929632,97
4,7,0.0141666666666667,0.000618016540591305,0.00247206616236522,16,0.0129553765052577,0.0153779568280757,98
4,8,0.0153125,0.000415797704997853,0.00166319081999141,16,0.0144975514733498,0.0161274485266502,99
4,9,0.0141666666666667,0.000756912588524373,0.00302765035409749,16,0.0126831452537139,0.0156501880796194,100
4,10,0.0149019607843137,0.00079854581164926,0.00329248872832449,17,0.0133368397534759,0.0164670818151516,101
4,11,0.0125980392156863,0.00102780570324813,0.00423775147710426,17,0.0105835770542151,0.0146125013771575,102
4,12,0.012156862745098,0.00143104515460735,0.00590035032747447,17,0.00935206578181708,0.014961659708379,103
4,13,0.0161764705882353,0.000602363025855123,0.00248360638056733,17,0.0149958607519407,0.0173570804245299,104
4,14,0.0161274509803922,0.000626799600614923,0.00258436095943029,17,0.0148989463376628,0.0173559556231215,105
4,15,0.0148529411764706,0.000840153750049148,0.00346404265321141,17,0.013206270084898,0.0164996122680432,106
4,16,0.0159313725490196,0.000614213925791258,0.00253246889276265,17,0.0147275353756658,0.0171352097223734,107
4,17,0.0149019607843137,0.000880649226628514,0.00363100978050787,17,0.0131759200171088,0.0166280015515187,108
4,18,0.0169117647058824,0.000782012555565873,0.0032243203671573,17,0.0153790482615151,0.0184444811502496,109
4,19,0.0139705882352941,0.00129913521498152,0.00535647171332831,17,0.0114243300028826,0.0165168464677056,110
4,20,0.0144607843137255,0.00123135849873338,0.00507702115327971,17,0.0120473660041508,0.0168742026233002,111
4,21,0.0140196078431373,0.00108426452748013,0.004470537172911,17,0.0118944884195619,0.0161447272667126,112
4,22,0.0155392156862745,0.000721479707330148,0.00297473704006192,17,0.0141251414443309,0.0169532899282181,113
4,23,0.0159313725490196,0.000543653750314187,0.00224154183630856,17,0.0148658307783437,0.0169969143196955,114
4,24,0.014656862745098,0.000814927944536583,0.00336003399259182,17,0.0130596333238111,0.016254092166385,115
4,25,0.0164705882352941,0.000604354314016566,0.00249181667198801,17,0.0152860755459202,0.017655100924668,116
4,26,0.0168229166666667,0.000932374104052342,0.00372949641620937,16,0.0149954970026063,0.0186503363307271,117
4,27,0.0161458333333333,0.000931306703468801,0.00372522681387521,16,0.0143205057359738,0.0179711609306929,118
4,28,0.01515625,0.000926146530433135,0.00370458612173254,16,0.0133410361559443,0.0169714638440557,119
4,29,0.0133333333333333,0.000775791113542719,0.00310316445417088,16,0.0118128106912634,0.0148538559754033,120
4,30,0.0123958333333333,0.000790111777136862,0.00316044710854745,16,0.0108472427063841,0.0139444239602825,121
5,1,0.0148529411764706,0.00102868204761928,0.00424136473751095,17,0.0128367614115939,0.0168691209413473,122
5,2,0.0168229166666667,0.000505861190428245,0.00202344476171298,16,0.0158314469522507,0.0178143863810826,123
5,3,0.0155208333333333,0.00076404670087051,0.00305618680348204,16,0.0140233293171205,0.0170183373495462,124
5,4,0.0169117647058824,0.000514121984397133,0.00211977924612153,17,0.0159041041328037,0.017919425278961,125
5,5,0.0170098039215686,0.000452270639393283,0.00186475961758414,17,0.0161233697570929,0.0178962380860444,126
5,6,0.0160294117647059,0.000612745098039216,0.00252641276079514,17,0.0148284534408456,0.0172303700885662,127
5,7,0.0138235294117647,0.00141850159339808,0.00584863189968724,17,0.0110433173766918,0.0166037414468376,128
5,8,0.017843137254902,0.000435005866404384,0.0017935751349486,17,0.0169905414236857,0.0186957330861182,129
5,9,0.0175980392156863,0.000422038611708886,0.00174010977416478,17,0.0167708587366516,0.018425219694721,130
5,10,0.0169270833333333,0.00042162844304136,0.00168651377216544,16,0.0161007067701146,0.0177534598965521,131
5,11,0.0164583333333333,0.000507467386290142,0.00202986954516057,16,0.015463715532876,0.0174529511337907,132
5,12,0.0162745098039216,0.000343574651197946,0.00141659457717388,17,0.0156011158615727,0.0169479037462705,133
5,13,0.0148529411764706,0.000700997531670348,0.0028902868663741,17,0.0134790112611452,0.0162268710917959,134
5,14,0.0155882352941176,0.000561590158695569,0.00231549554260921,17,0.0144875388090022,0.0166889317792331,135
5,15,0.0164705882352941,0.000777969129809014,0.00320764889567242,17,0.0149457967597845,0.0179953797108038,136
5,16,0.0166176470588235,0.000546409235529607,0.00225290299290157,17,0.0155467046363654,0.0176885894812816,137
5,17,0.0171078431372549,0.000619327390612416,0.00255355224833316,17,0.0158939837570154,0.0183217025174944,138
5,18,0.0167156862745098,0.000360635759057896,0.00148693932697051,17,0.0160088531752191,0.0174225193738005,139
5,19,0.0151960784313725,0.000668538318479699,0.00275645410186462,17,0.0138857674048674,0.0165063894578777,140
5,20,0.0142156862745098,0.000973165769416266,0.00401246525853874,17,0.0123083164154667,0.0161230561335529,141
5,21,0.0172549019607843,0.000301181512927562,0.00124180319028367,17,0.016664597042637,0.0178452068789316,142
5,22,0.0167156862745098,0.000346187423819253,0.00142736731466725,17,0.0160371713919234,0.0173942011570962,143
